"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1267019407.564,779.059,15.622,7.96e-23,1583.750,0.031,3032.145020,0.000,0.000,1.000,"raleqTDbpl","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/j1IQGzsAv0/raleqTDbpl.png",5.657
1259975741.448,142.363,9.080,3.41e-23,219.017,0.047,302.678375,0.000,0.000,1.000,"x230rTDbjN","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/YBGsEgN7gx/x230rTDbjN.png",5.657
1264714767.892,115.113,10.294,4.37e-23,251.138,0.063,413.778290,0.000,0.000,1.000,"3WJNzURMlR","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CCEkB1MA6Y/3WJNzURMlR.png",5.657
1262891545.752,77.754,7.603,8.06e-23,88.802,0.039,85.795998,0.000,0.000,1.000,"efJ3pxcTmP","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/iAEnxKziFj/efJ3pxcTmP.png",5.657
1263202225.704,217.741,33.352,1.13e-22,3596.229,0.438,7103.960938,0.000,0.000,1.000,"ZZ07ubHs9q","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gRTQSjND7H/ZZ07ubHs9q.png",5.657
1263439701.801,411.865,20.201,8.24e-23,1731.345,0.125,3374.193115,0.000,0.000,1.000,"mKy2cuGlDp","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/NAvKHGKPr5/mKy2cuGlDp.png",5.657
1264235118.024,269.285,19.173,6.94e-23,1035.484,0.156,1982.469360,0.000,0.000,1.000,"1h33rIa7yh","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/HOjJ4ofufl/1h33rIa7yh.png",5.657
1260701606.250,333.030,14.392,5.70e-23,569.572,0.078,1003.787720,0.000,0.000,1.000,"YD0WyOzrs3","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/somy5HAwe5/YD0WyOzrs3.png",5.657
1266287156.697,62.976,8.187,8.49e-23,3990.298,0.265,7920.369141,0.000,0.000,1.000,"EZ07MqTfw3","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/yzk72G1eIo/EZ07MqTfw3.png",5.657
1257403185.389,411.865,38.540,1.50e-22,1040.721,0.188,1971.994751,0.000,0.000,1.000,"36pmsk8e4d","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/4TJEOZnzWs/36pmsk8e4d.png",5.657
1258718158.680,333.030,30.899,1.20e-22,841.516,0.250,1594.534790,0.000,0.000,1.000,"YFpBawe847","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/OEyOA1mXwC/YFpBawe847.png",5.657
1268476133.582,333.030,27.253,1.00e-22,2662.234,0.250,5235.969238,0.000,0.000,1.000,"szwOFjM21Y","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/8If68irg1b/szwOFjM21Y.png",5.657
1268369967.726,217.741,25.968,8.80e-23,683.202,0.250,1283.804443,0.000,0.000,1.000,"6ybBzdXfNB","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/fIq48Lb2Gf/6ybBzdXfNB.png",5.657
1257678075.620,509.363,19.983,9.22e-23,1944.170,0.078,3778.892090,0.000,0.000,1.000,"y6vtUQcv5M","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/h0Ea9aRYF0/y6vtUQcv5M.png",5.657
1259757057.144,115.113,9.662,3.88e-23,212.540,0.031,315.632599,0.000,0.000,1.000,"1ca5Uiolpo","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pxmCVpbmfs/1ca5Uiolpo.png",5.657
1263383663.757,269.285,64.881,2.36e-22,1267.708,0.500,2477.554199,0.000,0.000,1.000,"XMqNYeJWNZ","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ddTzPaxwsX/XMqNYeJWNZ.png",5.657
1263314261.395,217.741,21.508,7.40e-23,684.676,0.125,1280.854858,0.000,0.000,1.000,"ZH3J7fw0Pb","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CbTkzZ0li5/ZH3J7fw0Pb.png",5.657
1263131949.107,217.741,19.000,6.61e-23,689.914,0.172,1270.380249,0.000,0.000,1.000,"l7ApUha9zL","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pLYnBCGWez/l7ApUha9zL.png",5.657
1258653783.687,509.363,14.013,6.47e-23,1040.721,0.063,1971.994751,0.000,0.000,1.000,"53tj6byKos","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/32oxNrTD00/53tj6byKos.png",5.657
1267696664.454,95.999,10.383,8.65e-23,142.526,0.063,210.691849,0.000,0.000,1.000,"mjWhLJbS3p","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/cYrarJTtOn/mjWhLJbS3p.png",5.657
1263246702.481,95.999,8.888,7.37e-23,261.596,0.039,409.840210,0.000,0.000,1.000,"EGhjygUj3H","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/hhi3hVFAln/EGhjygUj3H.png",5.657
1259441951.189,77.754,8.670,8.74e-23,96.359,0.031,132.491425,0.000,0.000,1.000,"2lnpidsJir","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/uNDFU41u73/2lnpidsJir.png",5.657
1261618520.785,217.741,19.926,7.41e-23,451.078,0.156,830.596863,0.000,0.000,1.000,"RLQrufq7Rr","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/5PcL1eGiuI/RLQrufq7Rr.png",5.657
1264680858.661,333.030,13.316,4.85e-23,841.516,0.047,1594.534790,0.000,0.000,1.000,"2hasEp1kx8","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7YRXy9nx6D/2hasEp1kx8.png",5.657
1260243692.245,146.339,8.882,8.29e-23,181.356,0.023,249.360565,0.000,0.000,1.000,"AnzmDxaMu3","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Dh4628041c/AnzmDxaMu3.png",5.657
1258833232.255,95.999,8.785,7.78e-23,104.255,0.031,116.700531,0.000,0.000,1.000,"aBTnP8mmDI","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/fQun7gJwru/aBTnP8mmDI.png",5.657
1267652461.678,217.741,14.550,5.33e-23,3423.292,0.156,6758.085938,0.000,0.000,1.000,"U2GPdGnbkr","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/W5xTmYJxgL/U2GPdGnbkr.png",5.657
1260316581.417,217.741,12.320,4.43e-23,460.550,0.039,811.652527,0.000,0.000,1.000,"ky7AyUAh3i","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/fSvJtqZJF3/ky7AyUAh3i.png",5.657
1262934430.388,629.939,19.459,9.84e-23,2392.681,0.125,4696.864258,0.000,0.000,1.000,"yb0in1wf6g","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/uFNEjagghS/yb0in1wf6g.png",5.657
1259003499.210,95.999,19.369,1.90e-22,3416.224,0.250,6772.221680,0.000,0.000,1.000,"rlDqHHKJ4j","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/KQvPIXM4jz/rlDqHHKJ4j.png",5.657
1259740901.227,217.741,18.720,6.38e-23,460.550,0.188,811.652527,0.000,0.000,1.000,"6GhVT3DVRq","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BUUCOsWU1S/6GhVT3DVRq.png",5.657
1261466850.660,217.741,16.914,6.12e-23,372.396,0.125,656.293945,0.000,0.000,1.000,"pL7Z4jjlzf","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/8TWroTvi9L/pL7Z4jjlzf.png",5.657
1261192264.497,176.063,16.347,5.87e-23,684.676,0.094,1280.854858,0.000,0.000,1.000,"wImcDKgxKS","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/2B5Y7ZgLYE/wImcDKgxKS.png",5.657
1268288491.750,217.741,13.995,4.67e-23,2397.918,0.125,4686.389648,0.000,0.000,1.000,"ZiT4UVFl0S","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/J7kaYQSGTh/ZiT4UVFl0S.png",5.657
1264794844.219,269.285,13.339,4.53e-23,569.572,0.063,1003.787720,0.000,0.000,1.000,"zpE473pNdb","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/p5mI9a4MH7/zpE473pNdb.png",5.657
1265504244.400,51.007,8.023,1.06e-22,68.391,0.047,76.556038,0.000,0.000,1.000,"UIeiQ91moz","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1LFMxZfbDq/UIeiQ91moz.png",5.657
1266622558.266,411.865,22.165,8.31e-23,684.676,0.094,1280.854858,0.000,0.000,1.000,"VobPnQZVCW","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qfAqE5NCWM/VobPnQZVCW.png",5.657
1264307119.874,176.063,17.056,5.90e-23,451.078,0.219,830.596863,0.000,0.000,1.000,"gBGgul35qz","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pdMraZCEiV/gBGgul35qz.png",5.657
1260831617.967,77.754,8.337,7.91e-23,88.802,0.031,85.795998,0.000,0.000,1.000,"eAA1PRcoDe","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/s1mGWnprpU/eAA1PRcoDe.png",5.657
1262759128.884,176.063,37.104,1.31e-22,372.396,0.438,656.293945,0.000,0.000,1.000,"COowY22Xui","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jSZf00o1yL/COowY22Xui.png",5.657
1263985658.641,217.741,32.205,1.12e-22,837.281,0.313,1603.004517,0.000,0.000,1.000,"kbqgpb395t","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/MDw41bj99i/kbqgpb395t.png",5.657
1267095894.389,269.285,24.434,8.54e-23,1271.132,0.156,2470.705811,0.000,0.000,1.000,"ZliuT1roOa","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6k4kn95LdP/ZliuT1roOa.png",5.657
1263609492.948,142.363,14.940,5.23e-23,305.350,0.250,522.202942,0.000,0.000,1.000,"DJWIW1DRyD","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/6qz9UtXn8D/DJWIW1DRyD.png",5.657
1261483574.593,95.999,14.760,1.30e-22,168.075,0.313,275.923279,0.000,0.000,1.000,"VT9hoHlNs4","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/89QSwUvt46/VT9hoHlNs4.png",5.657
1259358611.799,217.741,10.984,3.86e-23,1797.370,0.156,3462.217529,0.000,0.000,1.000,"0drLAqbmiq","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/RCEFPIfzqJ/0drLAqbmiq.png",5.657
1260225663.869,62.976,8.462,1.01e-22,84.440,0.047,94.520531,0.000,0.000,1.000,"pWacD41U99","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/jcnwSkVPh8/pWacD41U99.png",5.657
1260242378.663,95.999,11.703,1.04e-22,171.608,0.188,268.856903,0.000,0.000,1.000,"G2BF34qUC3","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Dh4628041c/G2BF34qUC3.png",5.657
1264007310.799,126.704,8.231,8.38e-23,124.500,0.031,76.208878,0.000,0.000,1.000,"0UHldUC5Pa","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L3bfBzelSg/0UHldUC5Pa.png",5.657
1260130364.048,95.999,7.752,6.98e-23,128.719,0.125,144.085251,0.000,0.000,1.000,"n9FqcqnM8b","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/a3dpYW2d0D/n9FqcqnM8b.png",5.657
1264739985.802,95.999,7.681,6.25e-23,152.274,0.020,191.195511,0.000,0.000,1.000,"4z0tCorK6Z","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/K66t3WcVOp/4z0tCorK6Z.png",5.657
1264858185.783,411.865,48.039,1.91e-22,2388.446,0.313,4705.333984,0.000,0.000,1.000,"bFgeUiDCPq","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/vNlr92yIR7/bFgeUiDCPq.png",5.657
1268563116.433,217.741,16.429,5.66e-23,305.350,0.125,522.202942,0.000,0.000,1.000,"ACLYMeuT48","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ZvRh7kbmyF/ACLYMeuT48.png",5.657
1268563116.433,217.741,16.429,5.66e-23,305.350,0.125,522.202942,0.000,0.000,1.000,"NhuinRp57K","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/MPJl0E5uNo/NhuinRp57K.png",5.657
1263900663.096,411.865,15.185,5.91e-23,841.516,0.125,1594.534790,0.000,0.000,1.000,"kQQNdRB3gG","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/kQQNdRB3gG.png",5.657
1265336944.366,95.999,12.666,1.01e-22,203.982,0.094,347.737244,0.000,0.000,1.000,"MKlSznHou0","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Ieo1uobhZA/MKlSznHou0.png",5.657
1262967066.288,411.865,21.477,8.70e-23,1275.367,0.125,2462.236084,0.000,0.000,1.000,"mWqgt3khCJ","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/2MFi5y4AsP/mWqgt3khCJ.png",5.657
1263773385.528,411.865,21.058,8.83e-23,2409.024,0.227,4729.550293,0.000,0.000,1.000,"qGQkUu4mOn","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gUQWsEPDjV/qGQkUu4mOn.png",5.657
1266717990.704,115.113,16.517,6.17e-23,372.396,0.125,656.293945,0.000,0.000,1.000,"rl22gwTh7O","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Dsgq8Z2p25/rl22gwTh7O.png",5.657
1266717990.704,115.113,16.517,6.17e-23,372.396,0.125,656.293945,0.000,0.000,1.000,"shzLC89gvL","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/NswThUi2KX/shzLC89gvL.png",5.657
1264911636.641,269.285,23.005,7.83e-23,1035.484,0.156,1982.469360,0.000,0.000,1.000,"Yzk4dp7WpM","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/mVkYD2UIVz/Yzk4dp7WpM.png",5.657
1266414078.568,269.285,15.332,5.31e-23,305.350,0.078,522.202942,0.000,0.000,1.000,"1XWZcotePh","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/sHvbNbwF4p/1XWZcotePh.png",5.657
1258736649.941,269.285,15.044,5.40e-23,689.914,0.047,1270.380249,0.000,0.000,1.000,"hpDCqaBnYq","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/otNcYvedj9/hpDCqaBnYq.png",5.657
1258841354.544,95.999,14.246,1.27e-22,248.315,0.094,436.402924,0.000,0.000,1.000,"fjSNR2jo0O","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/fQun7gJwru/fjSNR2jo0O.png",5.657
1261787175.034,95.999,9.223,8.27e-23,118.971,0.063,163.581589,0.000,0.000,1.000,"zFi8HIwuF6","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/EDPqERgoJ3/zFi8HIwuF6.png",5.657
1266431702.540,333.030,17.842,6.49e-23,1040.721,0.094,1971.994751,0.000,0.000,1.000,"19tOpS2wUe","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/KsUjnRugbY/19tOpS2wUe.png",5.657
1263194097.937,269.285,12.956,4.52e-23,563.094,0.047,1016.741882,0.000,0.000,1.000,"x0pVNK4PwW","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gRTQSjND7H/x0pVNK4PwW.png",5.657
1265129792.237,95.999,12.108,9.71e-23,138.993,0.188,217.758209,0.000,0.000,1.000,"pqaG1ZBOxm","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/FTmOOvi7Rp/pqaG1ZBOxm.png",5.657
1259368418.524,176.063,9.184,3.29e-23,2375.634,0.064,4583.870605,0.000,0.000,1.000,"asE4kzcvTt","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/K05om6Lu81/asE4kzcvTt.png",5.657
1267954018.831,142.363,9.142,3.24e-23,262.852,0.039,390.349457,0.000,0.000,1.000,"6FooHVFiMw","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/KswcavzzL4/6FooHVFiMw.png",5.657
1260768190.236,77.754,8.485,8.42e-23,78.045,0.031,107.310219,0.000,0.000,1.000,"VIjZleMEcN","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/48YyM1zFXs/VIjZleMEcN.png",5.657
1262649488.521,95.999,7.713,6.74e-23,217.263,0.031,321.174530,0.000,0.000,1.000,"nRmgIev0WV","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/dPswYQxiYV/nRmgIev0WV.png",5.657
1260583413.404,77.754,12.200,1.19e-22,207.515,0.156,340.670868,0.000,0.000,1.000,"8w3M5Dg9hk","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/qiaHlOzCtp/8w3M5Dg9hk.png",5.657
1262976315.004,333.030,30.918,1.16e-22,1271.132,0.250,2470.705811,0.000,0.000,1.000,"Dz89WTd7mV","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/2MFi5y4AsP/Dz89WTd7mV.png",5.657
1259653136.612,269.285,29.068,1.09e-22,1040.721,0.375,1971.994751,0.000,0.000,1.000,"v9qKqhu0nG","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/utNGCI4eTG/v9qKqhu0nG.png",5.657
1259266889.069,115.113,11.893,4.66e-23,177.095,0.063,244.742661,0.000,0.000,1.000,"Yf6rTsyjrX","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/WFNzcQEMQP/Yf6rTsyjrX.png",5.657
1259102480.014,77.754,10.757,1.07e-22,2616.878,0.251,5159.395508,0.000,0.000,1.000,"9UNGqQpNOH","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/RLtGi9KZVG/9UNGqQpNOH.png",5.657
1265238131.425,95.999,9.560,7.67e-23,3842.844,0.039,7625.461914,0.000,0.000,1.000,"cGON47Ejtb","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/OlG3Z1OWFw/cGON47Ejtb.png",5.657
1257919169.955,51.007,8.267,1.33e-22,96.359,0.063,132.491425,0.000,0.000,1.000,"ss1EVV3OXc","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/oegMbbvaXK/ss1EVV3OXc.png",5.657
1265066646.192,411.865,24.808,9.89e-23,841.516,0.125,1594.534790,0.000,0.000,1.000,"AYDWvHISuX","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZiPyC0J2ND/AYDWvHISuX.png",5.657
1265955518.780,95.999,13.879,1.15e-22,203.375,0.156,348.951630,0.000,0.000,1.000,"hmzkLIBZNS","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pcKLP9Gp9s/hmzkLIBZNS.png",5.657
1264493266.767,95.999,11.385,9.50e-23,142.526,0.063,210.691849,0.000,0.000,1.000,"vbt5fgBi71","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/qV8tuMC1fX/vbt5fgBi71.png",5.657
1264308765.507,176.063,10.239,3.63e-23,467.027,0.023,798.698303,0.000,0.000,1.000,"2yhckR8lyd","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pdMraZCEiV/2yhckR8lyd.png",5.657
1261663119.100,217.741,10.196,3.44e-23,392.121,0.031,616.844421,0.000,0.000,1.000,"PqJMtPMJvS","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/O29rY7hLsg/PqJMtPMJvS.png",5.657
1263317588.588,411.865,34.826,1.39e-22,1572.036,0.250,3055.573730,0.000,0.000,1.000,"s3Ul7I4bzE","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CbTkzZ0li5/s3Ul7I4bzE.png",5.657
1258905054.769,217.741,19.735,7.07e-23,832.177,1.000,1613.213013,0.000,0.000,1.000,"OeOIG8i8Kh","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/qq8ITh3v0x/OeOIG8i8Kh.png",5.657
1264594896.810,95.999,17.320,1.43e-22,203.982,0.281,347.737244,0.000,0.000,1.000,"9YgrNxi9hV","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/e4GydtWPy6/9YgrNxi9hV.png",5.657
1260205179.499,217.741,17.234,6.16e-23,846.754,0.063,1584.060181,0.000,0.000,1.000,"soHBNCqkYM","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/IjUpC5ipW3/soHBNCqkYM.png",5.657
1259003719.765,95.999,7.735,7.31e-23,3577.424,0.378,7041.495605,0.000,0.000,1.000,"3mdCWLR2wW","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/KQvPIXM4jz/3mdCWLR2wW.png",5.657
1268311589.310,176.063,18.440,6.28e-23,451.078,0.125,830.596863,0.000,0.000,1.000,"9DHyeIMLam","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/lYMnrXFcjc/9DHyeIMLam.png",5.657
1265107664.268,269.285,17.205,6.16e-23,550.198,0.094,1042.534790,0.000,0.000,1.000,"BWOdACuURd","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WFphlNh7iP/BWOdACuURd.png",5.657
1261303381.892,95.999,14.866,1.37e-22,782.917,0.191,1505.606201,0.000,0.000,1.000,"tbMYY0jcih","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/JZ6VtbKZsl/tbMYY0jcih.png",5.657
1258859914.612,115.113,12.309,4.87e-23,212.540,0.078,315.632599,0.000,0.000,1.000,"JF6zefALga","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/B2ySIzCkTH/JF6zefALga.png",5.657
1260826200.807,77.754,8.041,7.94e-23,3998.194,1.267,7904.578613,0.000,0.000,1.000,"eEmBXLb8wp","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/s1mGWnprpU/eEmBXLb8wp.png",5.657
1260875506.188,411.865,30.895,1.36e-22,1572.036,0.188,3055.573730,0.000,0.000,1.000,"j9bcC8R1DE","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Oev0bgNZQo/j9bcC8R1DE.png",5.657
1266898052.065,509.363,17.392,7.12e-23,1047.198,0.063,1959.040527,0.000,0.000,1.000,"HzRB1Nfr7P","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/27HXP5vHbd/HzRB1Nfr7P.png",5.657
1265151720.806,269.285,16.012,5.78e-23,451.078,0.094,830.596863,0.000,0.000,1.000,"6ChMrzSdT7","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nccCjbKn8y/6ChMrzSdT7.png",5.657
1259887176.882,115.113,11.406,4.64e-23,455.312,0.063,822.127197,0.000,0.000,1.000,"K26QkiC5XU","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Op6PkLyLHL/K26QkiC5XU.png",5.657
1260876851.190,95.999,8.128,7.13e-23,123.333,0.031,154.857056,0.000,0.000,1.000,"L12zjmIk24","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/lAlnCwPNJm/L12zjmIk24.png",5.657
1260092896.836,411.865,21.795,8.66e-23,1031.249,0.125,1990.938965,0.000,0.000,1.000,"OJPBubC0FK","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/iUYgArkhYA/OJPBubC0FK.png",5.657
1260848819.309,411.865,14.182,6.00e-23,853.231,0.047,1571.105957,0.000,0.000,1.000,"idGr5F0J24","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/6NmjJ5XFnL/idGr5F0J24.png",5.657
1263039117.552,142.363,12.640,4.44e-23,3849.966,0.250,7611.433594,0.000,0.000,1.000,"LaWIdqCODs","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/lPooidXfki/LaWIdqCODs.png",5.657
1259246813.971,62.976,8.013,1.04e-22,71.925,0.188,69.489693,0.000,0.000,1.000,"nQsgkgPH6A","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/0Rv5tVf2qT/nQsgkgPH6A.png",5.657
1257764085.519,509.363,14.280,6.44e-23,1275.367,0.109,2462.236084,0.000,0.000,1.000,"ImH86y0vHu","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Wanbs922iz/ImH86y0vHu.png",5.657
1257764085.519,509.363,14.280,6.44e-23,1275.367,0.109,2462.236084,0.000,0.000,1.000,"5llelhFf2y","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JKTazialwX/5llelhFf2y.png",5.657
1261619178.555,411.865,23.150,8.79e-23,837.281,0.125,1603.004517,0.000,0.000,1.000,"yS2GhakXEv","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ex2c1coa7I/yS2GhakXEv.png",5.657
